date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-11-30,9.95,10.69,10.52,9.95,1937279.25,0.74,7.57,9.94,9.836,9.844,1042598.01,821481.02,887635.0,17.37
2015-11-27,9.75,10.27,9.78,9.63,1596694.12,-0.03,-0.31,9.776,9.779,9.777,772020.84,696619.16,820209.58,14.31
2015-11-26,9.82,9.94,9.81,9.72,716763.06,-0.01,-0.1,9.772,9.811,9.771,573972.86,652762.98,771551.87,6.42
2015-11-25,9.7,9.85,9.82,9.65,563273.38,0.05,0.51,9.746,9.851,9.773,521366.9,708362.26,768219.27,5.05
2015-11-24,9.7,9.87,9.77,9.65,398980.22,0.07,0.72,9.7,9.911,9.772,529446.93,800791.93,789477.44,3.58
2015-11-23,9.71,9.93,9.7,9.62,584393.44,-0.06,-0.61,9.732,9.922,9.779,600364.03,836684.2,811244.92,5.24
2015-11-20,9.69,9.87,9.76,9.58,606454.19,0.08,0.83,9.782,9.944,9.797,621217.48,883544.15,834525.22,5.44
2015-11-19,9.56,9.75,9.68,9.48,453733.28,0.09,0.94,9.85,9.95,9.803,731553.09,911464.02,853028.82,4.07
2015-11-18,9.93,9.97,9.59,9.55,603673.5,-0.34,-3.42,9.956,9.952,9.815,895357.61,982224.63,883683.53,5.41
2015-11-17,10.08,10.25,9.93,9.82,753565.75,-0.02,-0.2,10.122,9.942,9.817,1072136.94,982795.5,920825.17,6.75
2015-11-16,9.78,9.96,9.95,9.74,688660.69,-0.15,-1.49,10.112,9.851,9.856,1073004.36,953788.98,945660.7,6.17
2015-11-13,10.15,10.49,10.1,10.07,1158132.25,-0.11,-1.08,10.106,9.775,9.877,1145870.83,943799.99,981854.21,10.38
2015-11-12,10.4,10.48,10.21,10.08,1272755.88,-0.21,-2.02,10.05,9.73,9.907,1091374.94,890340.76,1025421.57,11.41
2015-11-11,9.89,10.53,10.42,9.86,1487570.12,0.54,5.47,9.948,9.694,9.925,1069091.64,828076.29,1065224.48,13.33
2015-11-10,9.81,9.97,9.88,9.7,757902.88,-0.04,-0.4,9.762,9.633,9.885,893454.06,778162.96,1054882.2,6.79
2015-11-09,9.68,10.08,9.92,9.5,1052993.0,0.1,1.02,9.59,9.635,9.871,834573.6,785805.64,1065994.97,9.44
2015-11-06,9.68,10.0,9.82,9.61,885652.81,0.12,1.24,9.444,9.65,9.852,741729.16,785506.28,1065479.82,7.94
2015-11-05,9.55,10.08,9.7,9.41,1161339.38,0.21,2.21,9.41,9.656,9.814,689306.58,794593.62,1059357.51,10.41
2015-11-04,9.05,9.49,9.49,9.05,609382.25,0.47,5.21,9.44,9.677,9.779,587060.94,785142.43,1035550.88,5.46
2015-11-03,9.2,9.34,9.02,8.92,463500.56,-0.17,-1.85,9.504,9.692,9.729,662871.85,858854.83,1005756.21,4.15
2015-11-02,9.4,9.62,9.19,9.16,588770.81,-0.46,-4.77,9.68,9.861,9.701,737037.69,937532.43,999908.68,5.28
2015-10-30,9.8,9.98,9.65,9.51,623539.88,-0.2,-2.03,9.856,9.979,9.662,829283.4,1019908.43,995639.78,5.59
2015-10-29,9.95,10.0,9.85,9.71,650111.19,0.04,0.41,9.902,10.084,9.623,899880.66,1160502.38,986063.24,5.83
2015-10-28,9.88,10.3,9.81,9.7,988436.81,-0.09,-0.91,9.914,10.156,9.568,983223.93,1302372.66,1000514.68,8.86
2015-10-27,9.98,9.98,9.9,9.36,834329.75,-0.17,-1.69,9.88,10.136,9.548,1054837.81,1331601.44,1012361.54,7.48
2015-10-26,10.01,10.39,10.07,9.7,1049999.38,0.19,1.92,10.042,10.107,9.497,1138027.16,1346184.29,1014039.45,9.41
2015-10-23,9.8,9.98,9.88,9.55,976526.19,-0.03,-0.3,10.102,10.053,9.444,1210533.46,1345453.36,1010643.12,8.75
2015-10-22,9.56,10.03,9.91,9.16,1066827.5,0.27,2.8,10.266,9.971,9.402,1421124.1,1324121.41,1004457.2,9.56
2015-10-21,10.71,10.85,9.64,9.64,1346506.25,-1.07,-9.99,10.398,9.88,9.339,1621521.4,1285959.32,993184.5,12.07
2015-10-20,10.37,10.95,10.71,10.28,1250276.5,0.34,3.28,10.392,9.766,9.288,1608365.08,1152657.59,992602.82,11.21
2015-10-19,10.62,10.88,10.37,10.21,1412530.88,-0.33,-3.08,10.172,9.54,9.204,1554341.41,1062284.93,983575.09,12.66
2015-10-16,10.57,10.79,10.7,10.26,2029479.38,0.13,1.23,10.004,9.344,9.096,1480373.26,971371.13,955163.94,18.19
2015-10-15,9.42,10.57,10.57,9.4,2068814.0,0.96,9.99,9.676,9.161,9.017,1227118.71,811624.1,914374.37,18.54
2015-10-14,9.86,10.22,9.61,9.56,1280724.62,0.0,0.0,9.362,8.98,8.995,950397.23,698656.71,855913.41,11.48
2015-10-13,9.4,9.78,9.61,9.35,980158.19,0.08,0.84,9.14,8.96,9.03,696950.11,693121.64,871263.39,8.79
2015-10-12,9.1,9.67,9.53,9.01,1042690.12,0.47,5.19,8.908,8.886,9.066,570228.45,681894.61,898644.88,9.35
2015-10-09,9.07,9.25,9.06,8.84,763206.62,0.06,0.67,8.684,8.834,9.059,462369.01,675832.87,909557.68,6.84
2015-10-08,8.81,9.28,9.0,8.66,685206.62,0.55,6.51,8.646,8.833,9.072,396129.49,684792.99,926611.34,6.14
2015-10-07,8.45,8.54,8.5,8.43,13489.0,0.05,0.59,8.598,8.797,9.124,446916.18,700409.68,949428.63,0.12
2015-09-30,8.55,8.65,8.45,8.25,346549.91,0.04,0.48,8.78,8.81,9.257,689293.18,832548.06,994496.15,3.11
2015-09-29,8.68,8.8,8.41,8.3,503392.88,-0.46,-5.19,8.864,8.868,9.455,793560.76,904865.25,1058279.35,4.51
2015-09-28,8.79,9.0,8.87,8.63,432009.03,0.11,1.26,8.984,8.848,9.716,889296.74,938956.74,1120684.79,3.87
2015-09-25,9.3,9.48,8.76,8.68,939140.06,-0.65,-6.91,9.02,8.873,9.912,973456.5,1017124.64,1143203.31,8.42
2015-09-24,8.85,9.61,9.41,8.85,1225374.0,0.54,6.09,8.996,9.01,10.138,953903.19,1013170.12,1224281.17,10.98
2015-09-23,8.78,9.2,8.87,8.51,867887.81,-0.14,-1.55,8.84,9.1,10.389,975802.94,1049405.13,1307545.58,7.78
2015-09-22,9.09,9.24,9.01,8.85,982072.81,-0.04,-0.44,8.872,9.246,10.601,1016169.75,1115395.15,1429855.69,8.8
2015-09-21,8.52,9.14,9.05,8.38,852807.81,0.41,4.75,8.712,9.284,10.88,988616.74,1143282.49,1466460.68,7.64
2015-09-18,8.79,8.95,8.64,8.33,841373.5,0.01,0.12,8.726,9.311,11.09,1060792.78,1168429.69,1543751.21,7.54
2015-09-17,9.05,9.54,8.63,8.61,1334872.75,-0.4,-4.43,9.024,9.451,11.327,1072437.05,1198447.59,1622314.49,11.97
2015-09-16,8.23,9.03,9.03,8.01,1069721.88,0.82,9.99,9.36,9.704,11.503,1123007.33,1156444.24,1646613.3,9.59
2015-09-15,8.5,8.95,8.21,8.21,844307.75,-0.91,-9.98,9.62,10.041,11.654,1214620.55,1211693.44,1742799.38,7.57
2015-09-14,10.45,10.59,9.12,9.12,1213688.0,-1.01,-9.97,9.856,10.583,11.846,1297948.25,1302412.84,1807114.05,10.88
2015-09-11,10.19,10.45,10.13,9.93,899594.88,-0.18,-1.75,9.896,10.951,11.938,1276066.6,1269281.98,1832204.17,8.06
2015-09-10,10.36,10.75,10.31,10.15,1587724.12,-0.02,-0.19,9.878,11.265,11.938,1324458.12,1435392.22,1836126.68,14.23
2015-09-09,9.43,10.33,10.33,9.42,1527788.0,0.94,10.01,10.048,11.677,11.928,1189881.15,1565686.03,1832176.4,13.69
2015-09-08,9.33,9.78,9.39,8.4,1260946.25,0.07,0.75,10.462,11.956,11.913,1208766.33,1744316.23,1811847.97,11.3
2015-09-07,10.08,10.65,9.32,9.11,1104279.75,-0.72,-7.17,11.31,12.475,11.899,1306877.43,1789638.86,1802908.83,9.9
2015-09-02,10.05,11.4,10.04,10.04,1141552.5,-1.12,-10.04,12.006,12.868,11.94,1262497.36,1919072.73,1819934.28,10.23
2015-09-01,11.8,12.19,11.16,11.16,914839.25,-1.24,-10.0,12.652,13.202,11.976,1546326.31,2046181.38,1875726.92,8.2
2015-08-31,13.0,13.89,12.4,12.27,1622213.88,-1.23,-9.02,13.306,13.302,11.93,1941490.91,2136782.36,1892335.85,14.54
2015-08-28,11.52,13.98,13.63,11.52,1751501.75,0.83,6.48,13.45,13.267,11.775,2279866.14,2273905.32,1877582.65,15.7
2015-08-21,12.94,13.77,12.8,12.77,882379.44,-0.47,-3.54,13.64,13.109,11.596,2272400.29,2311815.27,1868248.91,7.91
2015-08-20,14.4,14.89,13.27,13.2,2560697.25,-1.16,-8.04,13.73,12.924,11.513,2575648.1,2395126.35,1930251.71,22.95
2015-08-19,12.4,14.43,14.43,12.4,2890662.25,1.31,9.98,13.752,12.61,11.429,2546036.45,2236861.14,1903122.19,25.91
2015-08-18,15.31,15.58,13.12,13.12,3314090.0,-1.46,-10.01,13.298,12.178,11.253,2332073.8,2098666.76,1859517.12,29.71
2015-08-17,13.15,14.58,14.58,12.93,1714172.5,1.33,10.04,13.084,11.869,11.108,2267944.5,1879379.7,1766476.04,15.37
2015-08-14,13.6,13.78,13.25,13.05,2398618.5,-0.13,-0.97,12.578,11.323,10.887,2351230.25,1816178.8,1754268.93,21.5
2015-08-13,12.29,13.38,13.38,12.29,2412639.0,1.22,10.03,12.118,11.011,10.701,2214604.6,1720795.83,1688891.39,21.63
2015-08-12,11.7,12.38,12.16,11.67,1820849.0,0.11,0.91,11.468,10.749,10.473,1927685.82,1705272.45,1623908.63,16.32
2015-08-11,12.6,12.6,12.05,11.88,2993443.5,0.0,0.0,11.058,10.557,10.311,1865259.72,1647889.34,1578260.4,26.83
2015-08-10,11.3,12.05,12.05,11.25,2130601.25,1.1,10.05,10.654,10.283,10.203,1490814.9,1481259.99,1534085.83,19.1
2015-08-07,10.28,10.99,10.95,10.28,1715490.25,0.82,8.1,10.068,10.082,10.089,1281127.35,1424682.55,1501652.14,15.38
2015-08-06,9.7,10.4,10.13,9.59,978045.12,0.02,0.2,9.904,10.102,9.986,1226987.05,1465377.08,1468933.59,8.77
2015-08-05,10.2,10.66,10.11,9.82,1508718.5,0.08,0.8,10.03,10.248,9.883,1482859.08,1569383.25,1511629.37,13.52
2015-08-04,9.25,10.03,10.03,9.25,1121219.38,0.91,9.98,10.056,10.327,9.744,1430518.95,1620367.48,1437920.64,10.05
2015-08-03,9.8,10.0,9.12,9.12,1082163.5,-1.01,-9.97,9.912,10.346,9.651,1471705.08,1653572.39,1409703.05,9.7
2015-07-31,10.5,10.8,10.13,9.8,1444788.75,-0.63,-5.86,10.096,10.45,9.648,1568237.75,1692359.06,1424640.52,12.95
2015-07-30,10.5,11.26,10.76,10.36,2257405.25,0.52,5.08,10.3,10.39,9.614,1703767.1,1656986.95,1390442.74,20.24
2015-07-29,9.6,10.24,10.24,9.3,1247017.88,0.93,9.99,10.466,10.197,9.6,1655907.43,1542544.8,1322537.82,11.18
2015-07-28,9.19,10.24,9.31,9.04,1327150.0,-0.73,-7.27,10.598,10.064,9.671,1810216.0,1508631.47,1324766.87,11.9
2015-07-27,10.55,11.44,10.04,10.04,1564826.88,-1.11,-9.96,10.78,10.123,9.841,1835439.7,1586911.67,1332054.45,14.03
2015-07-24,11.63,12.13,11.15,10.8,2122435.5,-0.44,-3.8,10.804,10.096,9.954,1816480.38,1578621.73,1330226.86,19.03
2015-07-23,10.88,11.8,11.59,10.66,2018106.88,0.69,6.33,10.48,9.869,10.031,1610206.8,1472490.11,1281590.27,18.09
2015-07-22,10.01,11.22,10.9,9.67,2018560.75,0.68,6.65,9.928,9.517,10.156,1429182.17,1453875.48,1303212.05,18.09
2015-07-21,9.97,10.64,10.22,9.7,1453268.5,0.06,0.59,9.53,9.161,10.28,1207046.94,1255473.81,1298726.97,13.03
2015-07-20,9.59,10.18,10.16,9.28,1470030.25,0.63,6.61,9.466,8.955,10.377,1338383.64,1165833.71,1285251.58,13.18
2015-07-17,8.94,9.7,9.53,8.94,1091067.62,0.7,7.93,9.388,8.846,10.499,1340763.09,1156921.97,1256242.57,9.78
2015-07-16,8.07,9.34,8.83,8.07,1112983.75,-0.08,-0.9,9.258,8.837,10.722,1334773.41,1123898.54,1253970.03,9.98
2015-07-15,9.51,9.78,8.91,8.91,907884.56,-0.99,-10.0,9.106,9.003,11.035,1478568.79,1102530.83,1269003.27,8.14
2015-07-14,10.01,10.68,9.9,9.53,2109952.0,0.13,1.33,8.792,9.278,11.317,1303900.67,1140902.27,1276127.14,18.91
2015-07-13,9.5,9.77,9.77,9.05,1481927.5,0.89,10.02,8.444,9.558,11.621,993283.77,1077197.24,1262882.08,13.28
2015-07-10,8.2,8.88,8.88,8.02,1061119.25,0.81,10.04,8.304,9.811,11.941,973080.85,1081831.99,1254014.31,9.51
2015-07-09,6.61,8.07,8.07,6.61,1831960.62,0.73,9.95,8.416,10.192,12.316,913023.66,1090690.44,1277419.31,16.42
2015-07-08,7.34,7.34,7.34,7.34,34544.0,-0.82,-10.05,8.9,10.795,12.787,726492.88,1152548.63,1263496.89,0.31
2015-07-07,8.51,8.8,8.16,8.16,556867.5,-0.91,-10.03,9.764,11.399,13.37,977903.88,1341980.14,1408437.21,4.99
2015-07-06,10.34,10.34,9.07,8.5,1380912.88,-0.37,-3.92,10.672,11.799,13.871,1161110.7,1404669.46,1382056.23,12.38
2015-07-03,9.58,10.44,9.44,9.44,760833.31,-1.05,-10.01,11.318,12.151,14.243,1190583.12,1355563.17,1313527.04,6.82
2015-07-02,11.55,11.87,10.49,10.49,899306.69,-1.17,-10.03,11.968,12.606,14.522,1268357.21,1384041.53,1419970.0,8.06
2015-07-01,12.3,13.32,11.66,11.49,1291599.0,-1.04,-8.19,12.69,13.067,14.693,1578604.37,1435475.7,1533894.66,11.58
2015-06-30,12.0,12.8,12.7,11.07,1472901.62,0.4,3.25,13.034,13.355,14.865,1706056.4,1411352.0,1485003.48,13.2
2015-06-29,13.11,13.39,12.3,11.42,1528275.0,-0.39,-3.07,12.926,13.684,14.917,1648228.22,1448566.93,1443558.29,13.7
2015-06-26,13.38,13.77,12.69,12.69,1149703.75,-1.41,-10.0,12.984,14.07,14.927,1520543.22,1426196.63,1486154.94,10.31
2015-06-25,13.6,14.68,14.1,13.31,2450542.5,0.72,5.38,13.244,14.44,14.86,1499725.85,1464148.19,1576525.44,21.97
2015-06-24,12.4,13.38,13.38,12.26,1928859.12,1.22,10.03,13.444,14.778,14.671,1292347.03,1374445.15,1529729.35,17.29
2015-06-23,12.35,12.68,12.16,11.33,1183760.75,-0.43,-3.42,13.676,15.341,14.471,1116647.6,1474894.29,1472221.51,10.61
2015-06-19,13.65,13.8,12.59,12.59,889850.0,-1.4,-10.01,14.442,15.942,14.336,1248905.63,1359443.0,1467646.45,7.98
2015-06-18,14.74,14.95,13.99,13.76,1045616.88,-1.11,-7.35,15.156,16.335,14.193,1331850.03,1271490.9,1481223.5,9.37
2015-06-17,14.1,15.2,15.1,13.42,1413648.38,0.56,3.85,15.636,16.438,13.97,1428570.53,1455898.46,1483551.37,12.67
2015-06-16,15.55,15.88,14.54,14.5,1050362.0,-1.45,-9.07,16.112,16.318,13.695,1456543.28,1632313.63,1508424.87,9.42
2015-06-15,16.0,16.7,15.99,15.03,1845050.88,-0.17,-1.05,17.006,16.375,13.448,1833140.98,1558654.96,1582776.53,16.54
2015-06-12,16.35,16.79,16.16,16.08,1304572.0,-0.23,-1.4,17.442,16.15,13.11,1469980.38,1438549.65,1596019.86,11.69
2015-06-11,16.98,17.2,16.39,16.3,1529219.38,-1.09,-6.24,17.514,15.783,12.721,1211131.78,1546113.25,1632403.39,13.71
2015-06-10,17.7,18.5,17.48,17.2,1553512.12,-1.53,-8.05,17.24,15.279,12.325,1483226.4,1688902.68,1652761.5,13.93
2015-06-09,18.0,19.95,19.01,16.35,2933350.5,0.84,4.62,16.524,14.563,11.837,1808083.98,1685013.55,1623014.91,26.29
2015-06-08,18.17,18.17,18.17,18.17,29247.9,1.65,9.99,15.744,13.6,11.26,1284168.95,1469548.73,1505522.86,0.26
2015-06-05,16.52,16.52,16.52,16.52,10328.98,1.5,9.99,14.858,12.73,10.722,1407118.91,1575849.89,1546727.57,0.09
2015-05-06,13.68,15.29,15.02,13.32,2889692.5,1.12,8.06,14.052,12.051,10.278,1881094.71,1690956.11,1594436.32,25.9
2015-05-05,16.62,16.62,13.9,13.9,3177800.0,-1.21,-8.01,13.318,11.501,9.919,1894578.96,1511204.27,1516045.2,28.49
2015-05-04,15.11,15.11,15.11,14.5,313775.38,1.37,9.97,12.602,11.072,9.602,1561943.11,1384536.11,1392606.83,2.81
2015-04-30,13.0,13.74,13.74,12.7,643997.69,1.25,10.01,11.456,10.521,9.227,1654928.51,1606898.09,1423747.25,5.77
2015-04-29,11.7,12.49,12.49,11.0,2380208.0,1.14,10.04,10.602,10.069,8.915,1744580.88,1753490.08,1427314.29,21.34
2015-04-28,10.88,11.35,11.35,10.5,2957113.75,1.03,9.98,10.05,9.658,8.664,1500817.5,1718693.53,1367959.66,26.51
2015-04-27,9.55,10.32,10.32,9.37,1514620.75,0.94,10.02,9.684,9.371,8.485,1127829.57,1616620.31,1294007.23,13.58
2015-04-24,9.28,9.65,9.38,9.2,778702.38,-0.09,-0.95,9.542,9.11,8.353,1207129.1,1561016.28,1259154.64,6.98
2015-04-23,9.76,9.8,9.47,9.4,1092259.5,-0.26,-2.67,9.586,8.92,8.267,1558867.67,1541496.98,1284690.74,9.79
2015-04-22,9.68,9.99,9.73,9.65,1161391.12,0.21,2.21,9.536,8.714,8.179,1762399.27,1517605.24,1322416.04,10.41
2015-04-21,9.61,9.81,9.52,9.21,1092174.12,-0.09,-0.94,9.266,8.505,8.093,1936569.55,1497916.53,1428440.91,9.79
2015-04-20,9.4,10.1,9.61,9.07,1911118.38,0.01,0.1,9.058,8.336,7.984,2105411.05,1520886.13,1483443.91,17.13
2015-04-17,9.68,10.14,9.6,9.13,2537395.25,0.38,4.12,8.678,8.132,7.838,1914903.45,1400677.56,1520559.52,22.75
2015-04-16,8.38,9.22,9.22,8.06,2109917.5,0.84,10.02,8.254,7.932,7.684,1524126.29,1240596.41,1506222.76,18.91
2015-04-15,8.55,8.85,8.38,8.26,2032242.5,-0.1,-1.18,7.892,7.761,7.52,1272811.2,1101138.5,1455800.67,18.22
2015-04-14,7.71,8.48,8.48,7.62,1936381.62,0.77,9.99,7.744,7.669,7.395,1059263.51,1017225.79,1420984.65,17.36
2015-04-13,7.53,7.78,7.71,7.53,958580.38,0.23,3.08,7.614,7.598,7.257,936361.21,971394.15,1363127.5,8.59
2015-04-10,7.38,7.57,7.48,7.22,583509.44,0.07,0.94,7.586,7.596,7.149,886451.66,957293.01,1337045.48,5.23
2015-04-09,7.65,7.69,7.41,7.07,853342.06,-0.23,-3.01,7.61,7.613,7.051,957066.53,1027884.49,1331745.02,7.65
2015-04-08,7.9,7.94,7.64,7.52,964504.06,-0.19,-2.43,7.63,7.643,6.955,929465.8,1127226.85,1314674.03,8.65
2015-04-07,7.56,7.99,7.83,7.56,1321870.12,0.26,3.44,7.594,7.68,6.852,975188.06,1358965.29,1288145.61,11.85
2015-04-03,7.49,7.65,7.57,7.45,709032.62,-0.03,-0.4,7.582,7.632,6.739,1006427.09,1446001.68,1250565.86,6.36
2015-04-02,7.51,7.69,7.6,7.4,936583.81,0.09,1.2,7.606,7.543,6.637,1028134.36,1640441.49,1253565.13,8.4
2015-04-01,7.4,7.61,7.51,7.4,715338.38,0.05,0.67,7.616,7.436,6.544,1098702.45,1771849.11,1249415.97,6.41
2015-03-31,7.74,7.74,7.46,7.43,1193115.38,-0.31,-3.99,7.656,7.279,6.464,1324987.9,1810462.85,1267859.97,10.7
2015-03-30,7.69,8.0,7.77,7.5,1478065.25,0.08,1.04,7.766,7.12,6.381,1742742.52,1824743.51,1264224.01,13.25
2015-03-27,7.7,7.95,7.69,7.6,817569.0,0.04,0.52,7.682,6.916,6.285,1885576.27,1754860.84,1245201.69,7.33
2015-03-26,7.75,8.07,7.65,7.52,1289424.25,-0.06,-0.78,7.48,6.702,6.191,2252748.62,1716797.94,1261775.71,11.56
2015-03-25,7.89,7.89,7.71,7.6,1846765.62,-0.3,-3.75,7.256,6.489,6.095,2444995.77,1635605.55,1232470.2,16.55
2015-03-24,7.5,8.09,8.01,7.16,3281888.5,0.66,8.98,6.902,6.266,5.994,2295937.8,1502121.2,1181270.73,29.42
2015-03-23,6.78,7.35,7.35,6.58,2192234.0,0.67,10.03,6.474,6.023,5.884,1906744.5,1217325.93,1017969.25,19.65
2015-03-20,6.84,6.98,6.68,6.58,2653430.75,0.15,2.3,6.15,5.845,5.806,1624145.41,1055130.04,949853.14,23.79
2015-03-19,5.94,6.53,6.53,5.86,2250660.0,0.59,9.93,5.924,5.731,5.765,1180847.26,866688.76,899731.94,20.17
2015-03-18,5.84,5.94,5.94,5.8,1101475.75,0.07,1.19,5.722,5.652,5.736,826215.33,726982.84,880777.26,9.87
2015-03-17,5.71,5.98,5.87,5.68,1335922.0,0.14,2.44,5.63,5.649,5.736,708304.61,725257.1,894700.26,11.98
2015-03-16,5.57,5.75,5.73,5.54,779238.56,0.18,3.24,5.572,5.641,5.734,527907.36,703704.5,908355.99,6.99
2015-03-13,5.55,5.58,5.55,5.49,436939.97,0.03,0.54,5.54,5.654,5.74,486114.66,735542.53,949545.76,3.92
2015-03-12,5.51,5.59,5.52,5.42,477500.38,0.04,0.73,5.538,5.68,5.729,552530.26,806753.47,1009132.51,4.28
2015-03-11,5.6,5.6,5.48,5.45,511922.12,-0.1,-1.79,5.582,5.7,5.741,627750.34,829334.85,1157505.66,4.59
2015-03-10,5.6,5.65,5.58,5.54,433935.78,0.01,0.18,5.668,5.722,5.758,742209.59,860420.25,1240141.66,3.89
2015-03-09,5.5,5.57,5.57,5.38,570275.06,0.03,0.54,5.71,5.745,5.743,879501.64,818612.58,1307876.64,5.11
2015-03-06,5.7,5.78,5.54,5.54,769017.94,-0.2,-3.48,5.768,5.766,5.704,984970.4,844576.25,1343862.67,6.89
2015-03-05,5.9,5.9,5.74,5.7,853600.81,-0.17,-2.88,5.822,5.799,5.666,1060976.69,932775.13,1404052.84,7.65
2015-03-04,5.79,5.95,5.91,5.74,1084218.38,0.12,2.07,5.818,5.82,5.642,1030919.35,1034571.68,1576095.87,9.72
2015-03-03,5.77,5.94,5.79,5.71,1120396.0,-0.07,-1.2,5.776,5.823,5.588,978630.91,1064143.43,1578168.09,10.04
2015-03-02,5.81,5.93,5.86,5.64,1097618.88,0.05,0.86,5.78,5.826,5.518,757723.51,1113007.48,1541260.85,9.84
2015-02-27,5.76,5.99,5.81,5.71,1149049.38,0.09,1.57,5.764,5.826,5.443,704182.1,1163548.99,1501983.16,10.3
2015-02-26,5.64,5.75,5.72,5.6,703314.12,0.02,0.35,5.776,5.778,5.368,804573.57,1211511.55,1460684.89,6.3
2015-02-25,5.77,5.84,5.7,5.58,822776.19,-0.08,-1.38,5.822,5.782,5.294,1038224.0,1485676.46,1436701.68,7.38
2015-02-24,5.81,6.0,5.81,5.8,15859.0,0.03,0.52,5.87,5.793,5.224,1149655.94,1619863.07,1407430.1,0.14
2015-02-17,5.87,5.87,5.78,5.7,829911.81,-0.09,-1.53,5.872,5.74,5.148,1468291.44,1797140.71,1424741.64,7.44
2015-02-16,6.07,6.14,5.87,5.85,1651006.75,-0.08,-1.34,5.888,5.642,5.064,1622915.88,1843149.09,1395674.11,14.8
2015-02-13,5.85,6.18,5.95,5.78,1871566.25,0.01,0.17,5.78,5.533,4.972,1618449.53,1875330.54,1335126.44,16.78
2015-02-12,5.7,6.08,5.94,5.53,1379935.88,0.12,2.06,5.742,5.464,4.896,1933128.93,2117620.06,1275740.56,12.37
2015-02-11,5.98,6.16,5.82,5.75,1609036.5,-0.04,-0.68,5.716,5.353,4.823,2090070.2,2092192.75,1230569.87,14.42
2015-02-10,5.34,5.86,5.86,5.26,1603034.0,0.53,9.94,5.608,5.21,4.756,2125989.98,1969514.23,1180261.91,14.37
2015-02-09,5.52,5.69,5.33,5.19,1628675.0,-0.43,-7.46,5.396,5.059,4.691,2063382.3,1840417.32,1109297.65,14.6
2015-02-06,5.89,6.24,5.76,5.61,3444963.25,-0.05,-0.86,5.286,4.958,4.653,2132211.55,1709858.23,1040132.07,30.88
2015-02-05,5.5,5.81,5.81,5.33,2164642.25,0.53,10.04,5.186,4.806,4.603,2302111.2,1387726.89,883185.08,19.4
2015-02-04,5.28,5.28,5.28,5.14,1788635.38,0.48,10.0,4.99,4.655,4.557,2094315.3,1194997.13,795402.99,16.03
2015-02-03,4.76,5.03,4.8,4.73,1289995.62,0.02,0.42,4.812,4.555,4.549,1813038.48,1052342.57,744436.38,11.56
2015-02-02,4.88,5.05,4.78,4.73,1972821.25,-0.48,-9.12,4.722,4.485,4.557,1617452.34,948199.13,699271.7,17.68
2015-01-30,5.1,5.31,5.26,4.83,4294461.5,0.43,8.9,4.63,4.41,4.576,1287504.9,794922.34,623091.01,38.5
2015-01-29,4.52,4.83,4.83,4.51,1125662.75,0.44,10.02,4.426,4.327,4.561,473342.58,433861.06,424187.18,10.09
2015-01-28,4.35,4.45,4.39,4.31,382251.28,0.04,0.92,4.32,4.293,4.559,295678.97,368946.98,386868.46,3.43
2015-01-27,4.31,4.39,4.35,4.26,312064.94,0.03,0.69,4.298,4.302,4.593,291646.65,391009.58,400398.25,2.8
2015-01-26,4.24,4.34,4.32,4.2,323084.03,0.08,1.89,4.248,4.323,4.634,278945.91,378177.99,421481.59,2.9
2015-01-23,4.32,4.32,4.24,4.23,223649.89,-0.06,-1.4,4.19,4.347,4.665,302339.79,370405.92,430942.58,2.0
2015-01-22,4.3,4.33,4.3,4.24,237344.69,0.02,0.47,4.228,4.4,4.689,394379.53,378643.28,444355.62,2.13
2015-01-21,4.1,4.35,4.28,4.09,362089.72,0.18,4.39,4.266,4.459,4.706,442214.99,395808.85,470252.04,3.25
2015-01-20,4.03,4.13,4.1,4.03,248561.22,0.07,1.74,4.306,4.542,4.747,490372.51,436530.18,513880.23,2.23
2015-01-19,4.29,4.31,4.03,3.99,440053.41,-0.4,-9.03,4.398,4.629,4.774,477410.06,450344.28,520429.78,3.94
2015-01-16,4.49,4.56,4.43,4.4,683848.62,-0.06,-1.34,4.504,4.741,4.8,438472.06,451259.69,510622.99,6.13
2015-01-15,4.42,4.58,4.49,4.35,476522.0,0.01,0.22,4.572,4.794,4.813,362907.03,414513.31,495869.3,4.27
2015-01-14,4.59,4.79,4.48,4.36,602877.31,-0.08,-1.75,4.652,4.825,4.825,349402.72,404789.93,497119.78,5.4
2015-01-13,4.55,4.63,4.56,4.5,183748.98,0.0,0.0,4.778,4.884,4.83,382687.85,409786.92,479132.02,1.65
2015-01-12,4.77,4.77,4.56,4.54,245363.38,-0.21,-4.4,4.86,4.944,4.83,423278.49,464785.19,491784.86,2.2
2015-01-09,4.9,4.94,4.77,4.76,306023.47,-0.12,-2.45,4.978,4.983,4.823,464047.31,491479.24,490764.28,2.74
2015-01-08,5.06,5.11,4.89,4.87,409000.44,-0.22,-4.3,5.016,4.978,4.803,466119.6,510067.95,486852.43,3.67
2015-01-07,4.96,5.18,5.11,4.82,769303.0,0.14,2.82,4.998,4.952,4.774,460177.15,544695.23,499220.69,6.9
2015-01-06,5.07,5.09,4.97,4.95,386702.16,-0.18,-3.5,4.99,4.951,4.748,436885.99,591230.27,478118.29,5.86
